X,Y,MNRF_District,Stocking_Year,Species,Official_Waterbody_Name,Official_French_Waterbody_Name,Unoffcial_Waterbody_Name,Waterbody_Location_Identifier,Geographic_Township,Developmental_Stage,Number_of_Fish_Stocked,Latitude,Longitude,ObjectId
-80.7056254,48.2916862,Timmins District,2018,Brook Trout,Elspeth Lake,lac Elspeth,,17-5218-53485,TIMMINS,Yearlings,1400,48.2916862,-80.7056254,12266
-80.7056254,48.2916862,Timmins District,2014,Brook Trout,Elspeth Lake,lac Elspeth,,17-5218-53485,TIMMINS,Yearlings,1400,48.2916862,-80.7056254,12510
-80.7056254,48.2916862,Timmins District,2020,Brook Trout,Elspeth Lake,lac Elspeth,,17-5218-53485,TIMMINS,Yearlings,1400,48.2916862,-80.7056254,12714
-80.7056254,48.2916862,Timmins District,2016,Brook Trout,Elspeth Lake,lac Elspeth,,17-5218-53485,TIMMINS,Yearlings,1400,48.2916862,-80.7056254,12992
-80.8353021,47.8798754,Kirkland Lake District,2012,Lake Trout,Elmer Lake,lac Elmer,,17-5125-53027,DOON,Yearlings,2000,47.8798754,-80.8353021,4481
-80.8353021,47.8798754,Kirkland Lake District,2013,Lake Trout,Elmer Lake,lac Elmer,,17-5125-53027,DOON,Yearlings,2650,47.8798754,-80.8353021,4976
-80.8353021,47.8798754,Kirkland Lake District,2019,Lake Trout,Elmer Lake,lac Elmer,,17-5125-53027,DOON,Yearlings,2500,47.8798754,-80.8353021,5386
-80.8353021,47.8798754,Kirkland Lake District,2017,Lake Trout,Elmer Lake,lac Elmer,,17-5125-53027,DOON,Yearlings,2650,47.8798754,-80.8353021,5464
-80.86759,46.70256,Sudbury District,2021,Lake Trout,Ella Lake,lac Ella,,17-5101-51719,CAPREOL,Yearlings,600,46.70256,-80.86759,11137
-80.86759,46.70256,Sudbury District,2020,Lake Trout,Ella Lake,lac Ella,,17-5101-51719,CAPREOL,Yearlings,600,46.70256,-80.86759,11448
-80.86759,46.70256,Sudbury District,2018,Lake Trout,Ella Lake,lac Ella,,17-5101-51719,CAPREOL,Yearlings,600,46.70256,-80.86759,11536
-80.84949,47.5903,Kirkland Lake District,2013,Splake,Elkhorn Lake,lac Elkhorn,,17-5113-52698,MILNER,Yearlings,2000,47.5903,-80.84949,4446
-80.84949,47.5903,Kirkland Lake District,2017,Splake,Elkhorn Lake,lac Elkhorn,,17-5113-52698,MILNER,Yearlings,1880,47.5903,-80.84949,5505
-80.84949,47.5903,Kirkland Lake District,2019,Splake,Elkhorn Lake,lac Elkhorn,,17-5113-52698,MILNER,Yearlings,1699,47.5903,-80.84949,5533
-80.84949,47.5903,Kirkland Lake District,2021,Splake,Elkhorn Lake,lac Elkhorn,,17-5113-52698,MILNER,Yearlings,2000,47.5903,-80.84949,5641
-81.6337758,46.2441751,Sudbury District,2012,Lake Trout,Elizabeth Lake,lac Elizabeth,,17-4512-51212,FOSTER,Yearlings,1500,46.2441751,-81.6337758,10923
-81.6337758,46.2441751,Sudbury District,2015,Lake Trout,Elizabeth Lake,lac Elizabeth,,17-4512-51212,FOSTER,Yearlings,1500,46.2441751,-81.6337758,11008
-81.6337758,46.2441751,Sudbury District,2021,Lake Trout,Elizabeth Lake,lac Elizabeth,,17-4512-51212,FOSTER,Yearlings,1000,46.2441751,-81.6337758,11136
-81.6337758,46.2441751,Sudbury District,2017,Lake Trout,Elizabeth Lake,lac Elizabeth,,17-4512-51212,FOSTER,Yearlings,1500,46.2441751,-81.6337758,11227
-81.6337758,46.2441751,Sudbury District,2014,Lake Trout,Elizabeth Lake,lac Elizabeth,,17-4512-51212,FOSTER,Yearlings,1500,46.2441751,-81.6337758,11263
-81.6337758,46.2441751,Sudbury District,2019,Lake Trout,Elizabeth Lake,lac Elizabeth,,17-4512-51212,FOSTER,Yearlings,1517,46.2441751,-81.6337758,11327
-81.6337758,46.2441751,Sudbury District,2020,Lake Trout,Elizabeth Lake,lac Elizabeth,,17-4512-51212,FOSTER,Yearlings,1506,46.2441751,-81.6337758,11445
-81.6337758,46.2441751,Sudbury District,2018,Lake Trout,Elizabeth Lake,lac Elizabeth,,17-4512-51212,FOSTER,Yearlings,1500,46.2441751,-81.6337758,11535
-81.6337758,46.2441751,Sudbury District,2016,Lake Trout,Elizabeth Lake,lac Elizabeth,,17-4512-51212,FOSTER,Yearlings,1500,46.2441751,-81.6337758,11652
-81.6337758,46.2441751,Sudbury District,2013,Lake Trout,Elizabeth Lake,lac Elizabeth,,17-4512-51212,FOSTER,Fingerlings,1500,46.2441751,-81.6337758,11761
-81.40705,47.22756,Timmins District,2012,Brook Trout,Eli Lake,lac Eli,,17-4692-52303,MARSHAY,Yearlings,1000,47.22756,-81.40705,12052
-81.40705,47.22756,Timmins District,2018,Brook Trout,Eli Lake,lac Eli,,17-4692-52303,MARSHAY,Yearlings,1000,47.22756,-81.40705,12265
-81.40705,47.22756,Timmins District,2014,Brook Trout,Eli Lake,lac Eli,,17-4692-52303,MARSHAY,Yearlings,1000,47.22756,-81.40705,12509
-81.40705,47.22756,Timmins District,2020,Brook Trout,Eli Lake,lac Eli,,17-4692-52303,MARSHAY,Yearlings,1000,47.22756,-81.40705,12713
-81.40705,47.22756,Timmins District,2016,Brook Trout,Eli Lake,lac Eli,,17-4692-52303,MARSHAY,Yearlings,1000,47.22756,-81.40705,12991
-82.54932,46.41228,Sault Ste. Marie District,2015,Brook Trout,Elephant Lake,lac Éléphant,,17-3809-51408,JOUBIN,Yearlings,500,46.41228,-82.54932,9893
-82.54932,46.41228,Sault Ste. Marie District,2012,Brook Trout,Elephant Lake,lac Éléphant,,17-3809-51408,JOUBIN,Yearlings,275,46.41228,-82.54932,9979
-82.54932,46.41228,Sault Ste. Marie District,2020,Brook Trout,Elephant Lake,lac Éléphant,,17-3809-51408,JOUBIN,Yearlings,1000,46.41228,-82.54932,10087
-82.54932,46.41228,Sault Ste. Marie District,2018,Brook Trout,Elephant Lake,lac Éléphant,,17-3809-51408,JOUBIN,Yearlings,750,46.41228,-82.54932,10487
-77.0540977,45.3423378,Pembroke District,2016,Brook Trout,Eleanor Lake,lac Eleanor,,18-3392-50230,BROUGHAM,Yearlings,700,45.3423378,-77.0540977,8033
-77.0540977,45.3423378,Pembroke District,2015,Brook Trout,Eleanor Lake,lac Eleanor,,18-3392-50230,BROUGHAM,Yearlings,1000,45.3423378,-77.0540977,8133
-77.0540977,45.3423378,Pembroke District,2014,Brook Trout,Eleanor Lake,lac Eleanor,,18-3392-50230,BROUGHAM,Yearlings,700,45.3423378,-77.0540977,8226
-77.0540977,45.3423378,Pembroke District,2012,Brook Trout,Eleanor Lake,lac Eleanor,,18-3392-50230,BROUGHAM,Yearlings,600,45.3423378,-77.0540977,8540
-77.0540977,45.3423378,Pembroke District,2013,Brook Trout,Eleanor Lake,lac Eleanor,,18-3392-50230,BROUGHAM,Yearlings,500,45.3423378,-77.0540977,8632
-77.0540977,45.3423378,Pembroke District,2018,Brook Trout,Eleanor Lake,lac Eleanor,,18-3392-50230,BROUGHAM,Yearlings,700,45.3423378,-77.0540977,8854
-77.0540977,45.3423378,Pembroke District,2017,Brook Trout,Eleanor Lake,lac Eleanor,,18-3392-50230,BROUGHAM,Yearlings,700,45.3423378,-77.0540977,8939
-77.0540977,45.3423378,Pembroke District,2020,Brook Trout,Eleanor Lake,lac Eleanor,,18-3392-50230,BROUGHAM,Yearlings,700,45.3423378,-77.0540977,9183
-77.0540977,45.3423378,Pembroke District,2019,Brook Trout,Eleanor Lake,lac Eleanor,,18-3392-50230,BROUGHAM,Yearlings,700,45.3423378,-77.0540977,9270
-77.0540977,45.3423378,Pembroke District,2021,Brook Trout,Eleanor Lake,lac Eleanor,,18-3392-50230,BROUGHAM,Yearlings,700,45.3423378,-77.0540977,9594
-76.79161,45.21921,Pembroke District,2014,Brook Trout,Elbow Lake,lac Elbow,,18-3593-50086,BLITHFIELD,Yearlings,875,45.21921,-76.79161,8225
-76.79161,45.21921,Pembroke District,2012,Brook Trout,Elbow Lake,lac Elbow,,18-3593-50086,BLITHFIELD,Yearlings,500,45.21921,-76.79161,8539
-76.79161,45.21921,Pembroke District,2017,Brook Trout,Elbow Lake,lac Elbow,,18-3593-50086,BLITHFIELD,Yearlings,875,45.21921,-76.79161,8938
-76.79161,45.21921,Pembroke District,2020,Brook Trout,Elbow Lake,lac Elbow,,18-3593-50086,BLITHFIELD,Yearlings,800,45.21921,-76.79161,9182
-76.79161,45.21921,Pembroke District,2019,Brook Trout,Elbow Lake,lac Elbow,,18-3593-50086,BLITHFIELD,Yearlings,850,45.21921,-76.79161,9269
-76.79161,45.21921,Pembroke District,2021,Brook Trout,Elbow Lake,lac Elbow,,18-3593-50086,BLITHFIELD,Yearlings,850,45.21921,-76.79161,9593
-81.8654,46.1245,Sudbury District,2013,Brook Trout,Elbow Lake,lac Elbow,,17-4331-51080,MCKINNON,Yearlings,500,46.1245,-81.8654,10979
-81.8654,46.1245,Sudbury District,2015,Brook Trout,Elbow Lake,lac Elbow,,17-4331-51080,MCKINNON,Yearlings,500,46.1245,-81.8654,11501
-81.8654,46.1245,Sudbury District,2017,Brook Trout,Elbow Lake,lac Elbow,,17-4331-51080,MCKINNON,Yearlings,500,46.1245,-81.8654,11741
-81.8654,46.1245,Sudbury District,2021,Brook Trout,Elbow Lake,lac Elbow,,17-4331-51080,MCKINNON,Yearlings,500,46.1245,-81.8654,11824
-90.2759894,48.1824668,Thunder Bay District,2013,Brook Trout,Elbow Lake,lac Elbow,,15-7019-53400,,Yearlings,1500,48.1824668,-90.2759894,11962
-90.2759894,48.1824668,Thunder Bay District,2015,Brook Trout,Elbow Lake,lac Elbow,,15-7019-53400,,Fingerlings,4000,48.1824668,-90.2759894,12175
-90.2759894,48.1824668,Thunder Bay District,2018,Brook Trout,Elbow Lake,lac Elbow,,15-7019-53400,,Fingerlings,5000,48.1824668,-90.2759894,12342
-90.2759894,48.1824668,Thunder Bay District,2020,Brook Trout,Elbow Lake,lac Elbow,,15-7019-53400,,Fingerlings,5000,48.1824668,-90.2759894,12558
-78.9429671,45.3769003,Parry Sound District,2012,Brook Trout,Eiler Lake,lac Eiler,,17-6611-50267,MCCLINTOCK,Yearlings,650,45.3769003,-78.9429671,7096
-78.9429671,45.3769003,Parry Sound District,2014,Brook Trout,Eiler Lake,lac Eiler,,17-6611-50267,MCCLINTOCK,Yearlings,650,45.3769003,-78.9429671,7666
-78.9429671,45.3769003,Parry Sound District,2016,Brook Trout,Eiler Lake,lac Eiler,,17-6611-50267,MCCLINTOCK,Yearlings,800,45.3769003,-78.9429671,7867
-78.9429671,45.3769003,Parry Sound District,2018,Brook Trout,Eiler Lake,lac Eiler,,17-6611-50267,MCCLINTOCK,Yearlings,1000,45.3769003,-78.9429671,8391
-78.9429671,45.3769003,Parry Sound District,2020,Brook Trout,Eiler Lake,lac Eiler,,17-6611-50267,MCCLINTOCK,Yearlings,1000,45.3769003,-78.9429671,8808
-77.64026,44.98366,Bancroft District,2013,Rainbow Trout,Egan Lake,lac Egan,,18-2918-49843,LIMERICK,Yearlings,4200,44.98366,-77.64026,174
-77.64026,44.98366,Bancroft District,2014,Rainbow Trout,Egan Lake,lac Egan,,18-2918-49843,LIMERICK,Yearlings,5340,44.98366,-77.64026,471
-77.64026,44.98366,Bancroft District,2012,Rainbow Trout,Egan Lake,lac Egan,,18-2918-49843,LIMERICK,Yearlings,4200,44.98366,-77.64026,526
-77.64026,44.98366,Bancroft District,2015,Rainbow Trout,Egan Lake,lac Egan,,18-2918-49843,LIMERICK,Yearlings,4200,44.98366,-77.64026,1033
-77.64026,44.98366,Bancroft District,2016,Rainbow Trout,Egan Lake,lac Egan,,18-2918-49843,LIMERICK,Yearlings,4200,44.98366,-77.64026,1110
-77.64026,44.98366,Bancroft District,2019,Rainbow Trout,Egan Lake,lac Egan,,18-2918-49843,LIMERICK,Yearlings,4200,44.98366,-77.64026,1608
-77.64026,44.98366,Bancroft District,2018,Rainbow Trout,Egan Lake,lac Egan,,18-2918-49843,LIMERICK,Yearlings,4198,44.98366,-77.64026,1725
-77.64026,44.98366,Bancroft District,2020,Rainbow Trout,Egan Lake,lac Egan,,18-2918-49843,LIMERICK,Yearlings,7088,44.98366,-77.64026,1798
-77.64026,44.98366,Bancroft District,2017,Rainbow Trout,Egan Lake,lac Egan,,18-2918-49843,LIMERICK,Yearlings,4200,44.98366,-77.64026,1999
-77.64026,44.98366,Bancroft District,2021,Rainbow Trout,Egan Lake,lac Egan,,18-2918-49843,LIMERICK,Yearlings,6185,44.98366,-77.64026,2762
-77.95998,46.13922,Pembroke District,2016,Splake,Eeyore Lake,lac Eeyore,,18-2714-51136,MARIA,Yearlings,3000,46.13922,-77.95998,8099
-77.95998,46.13922,Pembroke District,2015,Splake,Eeyore Lake,lac Eeyore,,18-2714-51136,MARIA,Yearlings,3000,46.13922,-77.95998,8194
-77.95998,46.13922,Pembroke District,2014,Splake,Eeyore Lake,lac Eeyore,,18-2714-51136,MARIA,Yearlings,3050,46.13922,-77.95998,8296
-77.95998,46.13922,Pembroke District,2012,Splake,Eeyore Lake,lac Eeyore,,18-2714-51136,MARIA,Yearlings,3000,46.13922,-77.95998,8604
-77.95998,46.13922,Pembroke District,2013,Splake,Eeyore Lake,lac Eeyore,,18-2714-51136,MARIA,Yearlings,3000,46.13922,-77.95998,8685
-77.95998,46.13922,Pembroke District,2017,Splake,Eeyore Lake,lac Eeyore,,18-2714-51136,MARIA,Yearlings,3000,46.13922,-77.95998,9000
-77.95998,46.13922,Pembroke District,2019,Splake,Eeyore Lake,lac Eeyore,,18-2714-51136,MARIA,Yearlings,3000,46.13922,-77.95998,9143
-77.95998,46.13922,Pembroke District,2018,Splake,Eeyore Lake,lac Eeyore,,18-2714-51136,MARIA,Yearlings,3000,46.13922,-77.95998,9223
-77.95998,46.13922,Pembroke District,2020,Splake,Eeyore Lake,lac Eeyore,,18-2714-51136,MARIA,Yearlings,3000,46.13922,-77.95998,9555
-77.95998,46.13922,Pembroke District,2021,Splake,Eeyore Lake,lac Eeyore,,18-2714-51136,MARIA,Yearlings,3000,46.13922,-77.95998,9813
-83.2099109,46.4965349,Sault Ste. Marie District,2013,Brook Trout,Echo Lake,lac Écho,,17-3306-51515,GRASETT,Yearlings,800,46.4965349,-83.2099109,9098
-83.2099109,46.4965349,Sault Ste. Marie District,2015,Brook Trout,Echo Lake,lac Écho,,17-3306-51515,GRASETT,Yearlings,900,46.4965349,-83.2099109,9892
-83.2099109,46.4965349,Sault Ste. Marie District,2017,Brook Trout,Echo Lake,lac Écho,,17-3306-51515,GRASETT,Yearlings,600,46.4965349,-83.2099109,10227
-83.2099109,46.4965349,Sault Ste. Marie District,2019,Brook Trout,Echo Lake,lac Écho,,17-3306-51515,GRASETT,Yearlings,500,46.4965349,-83.2099109,10279
-83.2099109,46.4965349,Sault Ste. Marie District,2021,Brook Trout,Echo Lake,lac Écho,,17-3306-51515,GRASETT,Yearlings,500,46.4965349,-83.2099109,10436
-89.8928396,48.3252188,Thunder Bay District,2013,Brook Trout,Echo Lake,lac Écho,,16-2851-53572,MARKS,Yearlings,2000,48.3252188,-89.8928396,11961
-89.8928396,48.3252188,Thunder Bay District,2021,Brook Trout,Echo Lake,lac Écho,,16-2851-53572,MARKS,Fingerlings,10200,48.3252188,-89.8928396,12007
-89.8928396,48.3252188,Thunder Bay District,2015,Brook Trout,Echo Lake,lac Écho,,16-2851-53572,MARKS,Yearlings,2000,48.3252188,-89.8928396,12174
-89.8928396,48.3252188,Thunder Bay District,2019,Brook Trout,Echo Lake,lac Écho,,16-2851-53572,MARKS,Fingerlings,9000,48.3252188,-89.8928396,12405
-89.8928396,48.3252188,Thunder Bay District,2017,Brook Trout,Echo Lake,lac Écho,,16-2851-53572,MARKS,Yearlings,2000,48.3252188,-89.8928396,12888
-84.1600779,49.9822636,Hearst District,2016,Splake,Eagle Lake,lac Eagle,,16-7036-55403,,Yearlings,1000,49.9822636,-84.1600779,3368
-84.1600779,49.9822636,Hearst District,2013,Splake,Eagle Lake,lac Eagle,,16-7036-55403,,Yearlings,800,49.9822636,-84.1600779,3913
-84.1600779,49.9822636,Hearst District,2018,Splake,Eagle Lake,lac Eagle,,16-7036-55403,,Yearlings,800,49.9822636,-84.1600779,4774
-84.1600779,49.9822636,Hearst District,2020,Splake,Eagle Lake,lac Eagle,,16-7036-55403,,Yearlings,540,49.9822636,-84.1600779,4850
-82.4987356,46.3098536,Sault Ste. Marie District,2015,Brook Trout,Dyelle Lake,lac Dyelle,,17-3845-51301,PROCTOR,Yearlings,300,46.3098536,-82.4987356,9891
-82.4987356,46.3098536,Sault Ste. Marie District,2012,Brook Trout,Dyelle Lake,lac Dyelle,,17-3845-51301,PROCTOR,Yearlings,275,46.3098536,-82.4987356,9978
-82.4987356,46.3098536,Sault Ste. Marie District,2021,Brook Trout,Dyelle Lake,lac Dyelle,,17-3845-51301,PROCTOR,Yearlings,550,46.3098536,-82.4987356,10434
-82.4987356,46.3098536,Sault Ste. Marie District,2018,Brook Trout,Dyelle Lake,lac Dyelle,,17-3845-51301,PROCTOR,Yearlings,550,46.3098536,-82.4987356,10486
-80.4013176,46.650794,North Bay District,2012,Brook Trout,Dwyer Lake,lac Dwyer,,17-5459-51662,JANES,Yearlings,2000,46.650794,-80.4013176,6495
-80.4013176,46.650794,North Bay District,2021,Brook Trout,Dwyer Lake,lac Dwyer,,17-5459-51662,JANES,Yearlings,1200,46.650794,-80.4013176,7019
-80.4013176,46.650794,North Bay District,2016,Brook Trout,Dwyer Lake,lac Dwyer,,17-5459-51662,JANES,Yearlings,2200,46.650794,-80.4013176,7509
-80.4013176,46.650794,North Bay District,2018,Brook Trout,Dwyer Lake,lac Dwyer,,17-5459-51662,JANES,Yearlings,1100,46.650794,-80.4013176,7771
-77.89692,46.14727,Pembroke District,2012,Brook Trout,Dunlop Lake,lac Dunlop,,18-2763-51143,HEAD,Yearlings,500,46.14727,-77.89692,8538
-76.52271,45.18755,Kemptville District,2015,Brook Trout,Duncs Lake,lac Duncs,,18-3803-50047,DARLING,Yearlings,1000,45.18755,-76.52271,4114
-76.52271,45.18755,Kemptville District,2017,Brook Trout,Duncs Lake,lac Duncs,,18-3803-50047,DARLING,Yearlings,974,45.18755,-76.52271,4169
-76.52271,45.18755,Kemptville District,2018,Brook Trout,Duncs Lake,lac Duncs,,18-3803-50047,DARLING,Yearlings,1000,45.18755,-76.52271,4191
-76.52271,45.18755,Kemptville District,2019,Brook Trout,Duncs Lake,lac Duncs,,18-3803-50047,DARLING,Yearlings,1000,45.18755,-76.52271,4214
-76.52271,45.18755,Kemptville District,2013,Brook Trout,Duncs Lake,lac Duncs,,18-3803-50047,DARLING,Yearlings,800,45.18755,-76.52271,4585
-76.52271,45.18755,Kemptville District,2014,Brook Trout,Duncs Lake,lac Duncs,,18-3803-50047,DARLING,Yearlings,1000,45.18755,-76.52271,4609
-76.52271,45.18755,Kemptville District,2020,Brook Trout,Duncs Lake,lac Duncs,,18-3803-50047,DARLING,Yearlings,500,45.18755,-76.52271,4659
-76.52271,45.18755,Kemptville District,2021,Brook Trout,Duncs Lake,lac Duncs,,18-3803-50047,DARLING,Yearlings,1000,45.18755,-76.52271,4680
-81.98666,46.54339,Sudbury District,2013,Brook Trout,Duncan Lake,lac Duncan,,17-4246-51554,MOSES,Yearlings,500,46.54339,-81.98666,10978
-81.98666,46.54339,Sudbury District,2016,Brook Trout,Duncan Lake,lac Duncan,,17-4246-51554,MOSES,Yearlings,500,46.54339,-81.98666,11077
-81.98666,46.54339,Sudbury District,2018,Brook Trout,Duncan Lake,lac Duncan,,17-4246-51554,MOSES,Yearlings,500,46.54339,-81.98666,11290
-81.98666,46.54339,Sudbury District,2020,Brook Trout,Duncan Lake,lac Duncan,,17-4246-51554,MOSES,Yearlings,670,46.54339,-81.98666,11394
-81.98666,46.54339,Sudbury District,2015,Brook Trout,Duncan Lake,lac Duncan,,17-4246-51554,MOSES,Yearlings,350,46.54339,-81.98666,11500
-81.98666,46.54339,Sudbury District,2019,Brook Trout,Duncan Lake,lac Duncan,,17-4246-51554,MOSES,Yearlings,500,46.54339,-81.98666,11594
-81.98666,46.54339,Sudbury District,2017,Brook Trout,Duncan Lake,lac Duncan,,17-4246-51554,MOSES,Yearlings,500,46.54339,-81.98666,11740
-81.98666,46.54339,Sudbury District,2021,Brook Trout,Duncan Lake,lac Duncan,,17-4246-51554,MOSES,Yearlings,500,46.54339,-81.98666,11823
-81.98666,46.54339,Sudbury District,2014,Brook Trout,Duncan Lake,lac Duncan,,17-4246-51554,MOSES,Yearlings,500,46.54339,-81.98666,11904
-79.7136515,48.263433,Kirkland Lake District,2016,Rainbow Trout,Dunbrack Lake,lac Dunbrack,,17-5954-53462,KATRINE,Yearlings,599,48.263433,-79.7136515,4263
-79.7136515,48.263433,Kirkland Lake District,2012,Rainbow Trout,Dunbrack Lake,lac Dunbrack,,17-5954-53462,KATRINE,Yearlings,800,48.263433,-79.7136515,4498
-79.7136515,48.263433,Kirkland Lake District,2018,Rainbow Trout,Dunbrack Lake,lac Dunbrack,,17-5954-53462,KATRINE,Yearlings,600,48.263433,-79.7136515,5077
-79.7136515,48.263433,Kirkland Lake District,2020,Rainbow Trout,Dunbrack Lake,lac Dunbrack,,17-5954-53462,KATRINE,Yearlings,600,48.263433,-79.7136515,5620
-77.17079,45.32366,Pembroke District,2016,Brook Trout,Dugan Lake,lac Dugan,,18-3298-50210,GRIFFITH,Yearlings,1200,45.32366,-77.17079,8032
-77.17079,45.32366,Pembroke District,2015,Brook Trout,Dugan Lake,lac Dugan,,18-3298-50210,GRIFFITH,Yearlings,1200,45.32366,-77.17079,8132
-77.17079,45.32366,Pembroke District,2014,Brook Trout,Dugan Lake,lac Dugan,,18-3298-50210,GRIFFITH,Yearlings,1200,45.32366,-77.17079,8224
-77.17079,45.32366,Pembroke District,2012,Brook Trout,Dugan Lake,lac Dugan,,18-3298-50210,GRIFFITH,Yearlings,1200,45.32366,-77.17079,8537
-77.17079,45.32366,Pembroke District,2013,Brook Trout,Dugan Lake,lac Dugan,,18-3298-50210,GRIFFITH,Yearlings,1000,45.32366,-77.17079,8631
-77.17079,45.32366,Pembroke District,2018,Brook Trout,Dugan Lake,lac Dugan,,18-3298-50210,GRIFFITH,Yearlings,1000,45.32366,-77.17079,8853
-77.17079,45.32366,Pembroke District,2017,Brook Trout,Dugan Lake,lac Dugan,,18-3298-50210,GRIFFITH,Yearlings,1000,45.32366,-77.17079,8937
-77.17079,45.32366,Pembroke District,2019,Brook Trout,Dugan Lake,lac Dugan,,18-3298-50210,GRIFFITH,Yearlings,1000,45.32366,-77.17079,9267
-77.17079,45.32366,Pembroke District,2019,Brook Trout,Dugan Lake,lac Dugan,,18-3298-50210,GRIFFITH,Yearlings,1000,45.32366,-77.17079,9268
-77.17079,45.32366,Pembroke District,2021,Brook Trout,Dugan Lake,lac Dugan,,18-3298-50210,GRIFFITH,Yearlings,1000,45.32366,-77.17079,9592
-82.3579453,49.3391188,Hearst District,2015,Walleye,Duck Lake,lac Duck,,17-4007-54652,O BRIEN,Fingerlings,4628,49.3391188,-82.3579453,3111
-82.3579453,49.3391188,Hearst District,2016,Walleye,Duck Lake,lac Duck,,17-4007-54652,O BRIEN,Fingerlings,3118,49.3391188,-82.3579453,3373
-82.3579453,49.3391188,Hearst District,2017,Walleye,Duck Lake,lac Duck,,17-4007-54652,O BRIEN,Fingerlings,4998,49.3391188,-82.3579453,3409
-82.3579453,49.3391188,Hearst District,2012,Walleye,Duck Lake,lac Duck,,17-4007-54652,O BRIEN,Fry,850,49.3391188,-82.3579453,3739
-79.9911441,45.8857282,North Bay District,2013,Lake Trout,Duck Lake,lac Duck,,17-5783-50817,WILSON,Yearlings,1500,45.8857282,-79.9911441,6929
-79.9911441,45.8857282,North Bay District,2021,Lake Trout,Duck Lake,lac Duck,,17-5783-50817,WILSON,Yearlings,1500,45.8857282,-79.9911441,7049
-79.9911441,45.8857282,North Bay District,2019,Lake Trout,Duck Lake,lac Duck,,17-5783-50817,WILSON,Yearlings,1200,45.8857282,-79.9911441,7175
-79.9911441,45.8857282,North Bay District,2017,Lake Trout,Duck Lake,lac Duck,,17-5783-50817,WILSON,Yearlings,1500,45.8857282,-79.9911441,7380
-79.9911441,45.8857282,North Bay District,2015,Lake Trout,Duck Lake,lac Duck,,17-5783-50817,WILSON,Yearlings,1500,45.8857282,-79.9911441,7458
-78.88612,46.43255,North Bay District,2012,Brook Trout,Ducharme Lake,lac Ducharme,,17-6624-51441,MATTAWAN,Yearlings,3000,46.43255,-78.88612,6494
-78.88612,46.43255,North Bay District,2014,Brook Trout,Ducharme Lake,lac Ducharme,,17-6624-51441,MATTAWAN,Yearlings,3000,46.43255,-78.88612,7243
-78.88612,46.43255,North Bay District,2016,Brook Trout,Ducharme Lake,lac Ducharme,,17-6624-51441,MATTAWAN,Yearlings,3000,46.43255,-78.88612,7508
-77.0644408,45.1282311,Pembroke District,2016,Brook Trout,Druces Lake,lac Druces,,18-3375-49996,MATAWATCHAN,Yearlings,300,45.1282311,-77.0644408,8031
