Species,Official_Waterbody_Name,Number_of_Fish_Stocked,Latitude,Longitude
Brook Trout,Moyle Lake,1500,46.29034,-82.04902
Brook Trout,Mowat Lake,1500,47.4808707,-79.9602133
Brook Trout,Mowat Lake,1600,47.4808707,-79.9602133
Brook Trout,Mowat Lake,1500,47.4808707,-79.9602133
Brook Trout,Mowat Lake,1500,47.4808707,-79.9602133
Brook Trout,Mowat Lake,1500,47.4808707,-79.9602133
Brook Trout,Mousseau Lake,1100,45.1873342,-76.8262322
Brook Trout,Mousseau Lake,1100,45.1873342,-76.8262322
Brook Trout,Mousseau Lake,1300,45.1873342,-76.8262322
Brook Trout,Mousseau Lake,1285,45.1873342,-76.8262322
Brook Trout,Mousseau Lake,1600,45.1873342,-76.8262322
Splake,Mousseau Lake,600,46.20067,-78.08169
Splake,Mousseau Lake,600,46.20067,-78.08169
Splake,Mousseau Lake,650,46.20067,-78.08169
Splake,Mousseau Lake,650,46.20067,-78.08169
Splake,Mousseau Lake,650,46.20067,-78.08169
Splake,Mousseau Lake,650,46.20067,-78.08169
Splake,Mousseau Lake,650,46.20067,-78.08169
Splake,Mousseau Lake,650,46.20067,-78.08169
Splake,Mousseau Lake,750,46.20067,-78.08169
Splake,Mousseau Lake,650,46.20067,-78.08169
Brook Trout,Mousseau Lake,500,46.6659,-81.5765
Brook Trout,Mousseau Lake,500,46.6659,-81.5765
Brook Trout,Mousseau Lake,600,46.6659,-81.5765
Brook Trout,Mousseau Lake,250,46.6659,-81.5765
Brook Trout,Mountain Top Lake,500,46.4547743,-82.8326327
Brook Trout,Mountain Top Lake,550,46.4547743,-82.8326327
Brook Trout,Mountain Top Lake,500,46.4547743,-82.8326327
Lake Trout,Mount Lake,1800,46.6752456,-82.7308365
Lake Trout,Mount Lake,1800,46.6752456,-82.7308365
Lake Trout,Mount Lake,1800,46.6752456,-82.7308365
Lake Trout,Mount Lake,4400,46.6752456,-82.7308365
Lake Trout,Mount Lake,1800,46.6752456,-82.7308365
Brook Trout,Moulton Lake,1050,44.5677162,-76.5158938
Brook Trout,Moulton Lake,950,44.5677162,-76.5158938
Brook Trout,Moulton Lake,800,44.5677162,-76.5158938
Brook Trout,Moulton Lake,500,44.5677162,-76.5158938
Brook Trout,Moulton Lake,500,44.5677162,-76.5158938
Brook Trout,Moulton Lake,500,44.5677162,-76.5158938
Brook Trout,Moulton Lake,500,44.5677162,-76.5158938
Brook Trout,Moulton Lake,500,44.5677162,-76.5158938
Brook Trout,Moulton Lake,490,44.5677162,-76.5158938
Brook Trout,Moulton Lake,490,44.5677162,-76.5158938
Rainbow Trout,Mosque Lake,500,45.01061,-76.91051
Rainbow Trout,Mosque Lake,6500,45.01061,-76.91051
Rainbow Trout,Mosque Lake,8500,45.01061,-76.91051
Rainbow Trout,Mosque Lake,7500,45.01061,-76.91051
Rainbow Trout,Mosque Lake,7500,45.01061,-76.91051
Rainbow Trout,Mosque Lake,7500,45.01061,-76.91051
Rainbow Trout,Mosque Lake,7500,45.01061,-76.91051
Rainbow Trout,Mosque Lake,7506,45.01061,-76.91051
Rainbow Trout,Mosque Lake,800,45.01061,-76.91051
Rainbow Trout,Mosque Lake,7285,45.01061,-76.91051
Rainbow Trout,Mosque Lake,7500,45.01061,-76.91051
Rainbow Trout,Mosque Lake,6000,45.01061,-76.91051
Lake Trout,Morrow Lake,750,45.2146339,-77.0384341
Lake Trout,Morrow Lake,500,45.2146339,-77.0384341
Lake Trout,Morrow Lake,500,45.2146339,-77.0384341
Lake Trout,Morrow Lake,500,45.2146339,-77.0384341
Lake Trout,Morrow Lake,500,45.2146339,-77.0384341
Lake Trout,Morrow Lake,1000,45.2146339,-77.0384341
Lake Trout,Morrow Lake,800,45.2146339,-77.0384341
Lake Trout,Morrow Lake,500,45.2146339,-77.0384341
Lake Trout,Morrow Lake,500,45.2146339,-77.0384341
Lake Trout,Morrow Lake,500,45.2146339,-77.0384341
Brook Trout,West Morgan Lake,500,46.67464,-81.30511
Brook Trout,West Morgan Lake,1500,46.67464,-81.30511
Brook Trout,West Morgan Lake,1600,46.67464,-81.30511
Brook Trout,West Morgan Lake,250,46.67464,-81.30511
Brook Trout,Morgan Lake,1000,46.6734,-81.29093
Brook Trout,Moreland Lake,500,46.4575345,-82.2709644
Brook Trout,Moreland Lake,500,46.4575345,-82.2709644
Brook Trout,Moreland Lake,500,46.4575345,-82.2709644
Brook Trout,Moreland Lake,500,46.4575345,-82.2709644
Brook Trout,Moreland Lake,500,46.4575345,-82.2709644
Brook Trout,Moose Lake,2000,46.7228883,-80.8908041
Brook Trout,Moose Lake,500,46.7228883,-80.8908041
Brook Trout,Moose Lake,700,46.7228883,-80.8908041
Lake Trout,Moore Lake,400,44.79645,-78.80808
Lake Trout,Moore Lake,400,44.79645,-78.80808
Lake Trout,Moore Lake,1000,44.79645,-78.80808
Brook Trout,Moonshine Lake,1000,47.24784,-82.11152
Brook Trout,Moonshine Lake,750,47.24784,-82.11152
Brook Trout,Moonshine Lake,750,47.24784,-82.11152
Brook Trout,Moonshine Lake,750,47.24784,-82.11152
Brook Trout,Moonshine Lake,2798,48.8808954,-88.6033513
Brook Trout,Moonshine Lake,2169,48.8808954,-88.6033513
Brook Trout,Moonshine Lake,1693,48.8808954,-88.6033513
Brook Trout,Moonshine Lake,1733,48.8808954,-88.6033513
Brook Trout,Moonshine Lake,2230,48.8808954,-88.6033513
Brook Trout,Moonshine Lake,2701,48.8808954,-88.6033513
Brook Trout,Moonshine Lake,2118,48.8808954,-88.6033513
Brook Trout,North Moonbeam Lake,900,45.58489,-78.11918
Brook Trout,North Moonbeam Lake,900,45.58489,-78.11918
Brook Trout,North Moonbeam Lake,900,45.58489,-78.11918
Brook Trout,North Moonbeam Lake,900,45.58489,-78.11918
Brook Trout,North Moonbeam Lake,900,45.58489,-78.11918
Brook Trout,Moonbeam Lake,1000,45.57106,-78.13776
Brook Trout,Moonbeam Lake,1000,45.57106,-78.13776
Brook Trout,Moonbeam Lake,955,45.57106,-78.13776
Brook Trout,Moonbeam Lake,1000,45.57106,-78.13776
Brook Trout,Moonbeam Lake,650,45.57106,-78.13776
Brook Trout,Moon Lake,2200,47.6711078,-81.0605898
Brook Trout,Moon Lake,2400,47.6711078,-81.0605898
Brook Trout,Moon Lake,2500,47.6711078,-81.0605898
Brook Trout,Moon Lake,2400,47.6711078,-81.0605898
Brook Trout,Moon Lake,2188,47.6711078,-81.0605898
Brook Trout,Moon Lake,1000,47.6711078,-81.0605898
Brook Trout,Moon Lake,1000,47.6711078,-81.0605898
Brook Trout,Moon Lake,1650,47.6711078,-81.0605898
Brook Trout,Moon Lake,1000,47.6711078,-81.0605898
Rainbow Trout,Moon Lake,300,46.67227,-82.65877
Rainbow Trout,Moon Lake,300,46.67227,-82.65877
Rainbow Trout,Moon Lake,300,46.67227,-82.65877
Rainbow Trout,Moon Lake,300,46.67227,-82.65877
Rainbow Trout,Moon Lake,300,46.67227,-82.65877
Splake,Moon Lake,500,46.73479,-81.60123
Splake,Moon Lake,700,46.73479,-81.60123
Splake,Moon Lake,400,46.73479,-81.60123
Splake,Moon Lake,500,46.73479,-81.60123
Splake,Moon Lake,400,46.73479,-81.60123
Splake,Moon Lake,1250,46.73479,-81.60123
Splake,Moon Lake,500,46.73479,-81.60123
Splake,Moon Lake,500,46.73479,-81.60123
Brook Trout,Montreuil Lake,1000,46.43173,-78.90779
Brook Trout,Montreuil Lake,1000,46.43173,-78.90779
Brook Trout,Montreuil Lake,1000,46.43173,-78.90779
Brook Trout,Montreuil Lake,1000,46.43173,-78.90779
Lake Trout,Monmouth Lake,400,44.90838,-78.19223
Lake Trout,Monmouth Lake,400,44.90838,-78.19223
Splake,Monkshood Lake,2200,45.58922,-77.92805
Splake,Monkshood Lake,2220,45.58922,-77.92805
Splake,Monkshood Lake,2220,45.58922,-77.92805
Splake,Monkshood Lake,2220,45.58922,-77.92805
Splake,Monkshood Lake,2220,45.58922,-77.92805
Brook Trout,Monday Lake,1793,47.24978,-81.40705
Brook Trout,Monday Lake,2000,47.24978,-81.40705
Brook Trout,Monday Lake,1500,47.24978,-81.40705
Brook Trout,Monday Lake,2000,47.24978,-81.40705
Splake,Monck Lake,3000,45.003583,-78.1090563
Splake,Monck Lake,3000,45.003583,-78.1090563
Splake,Monck Lake,3000,45.003583,-78.1090563
Splake,Monck Lake,3000,45.003583,-78.1090563
Splake,Monck Lake,3000,45.003583,-78.1090563
Brook Trout,Mom Lake,100,47.55645,-84.808
Brook Trout,Mom Lake,100,47.55645,-84.808
Brook Trout,Mom Lake,100,47.55645,-84.808
Brook Trout,Mom Lake,125,47.55645,-84.808
Brook Trout,Mom Lake,50,47.55645,-84.808
Brook Trout,Mom Lake,100,47.55645,-84.808
Brook Trout,Mom Lake,100,47.55645,-84.808
Brook Trout,Mom Lake,100,47.55645,-84.808
Lake Trout,Molybdenite Lake,500,48.0511081,-84.958344
Lake Trout,Molybdenite Lake,1489,48.0511081,-84.958344
Brook Trout,Mole Lake,1500,49.56147,-84.58051
Brook Trout,Mole Lake,1500,49.56147,-84.58051
Brook Trout,Mole Lake,1500,49.56147,-84.58051
Brook Trout,Mole Lake,1500,49.56147,-84.58051
Brook Trout,Mole Lake,40,49.56147,-84.58051
Brook Trout,Mole Lake,1500,49.56147,-84.58051
Splake,Mohan Lake,2000,45.3417143,-79.8511548
Splake,Mohan Lake,500,45.3417143,-79.8511548
Splake,Mohan Lake,850,45.3417143,-79.8511548
Splake,Mohan Lake,500,45.3417143,-79.8511548
Splake,Mohan Lake,500,45.3417143,-79.8511548
Brook Trout,Mistry Lake,700,45.10144,-77.42359
Brook Trout,Mistry Lake,700,45.10144,-77.42359
Brook Trout,Mistry Lake,400,45.10144,-77.42359
Lake Trout,Mistango Lake,5000,49.1230238,-80.4533412
Lake Trout,Mistango Lake,5000,49.1230238,-80.4533412
Lake Trout,Mistango Lake,5000,49.1230238,-80.4533412
Lake Trout,Mistango Lake,3000,49.1230238,-80.4533412
Lake Trout,Mistango Lake,3000,49.1230238,-80.4533412
Lake Trout,Mistango Lake,3170,49.1230238,-80.4533412
Lake Trout,Mistango Lake,3000,49.1230238,-80.4533412
Lake Trout,Mistango Lake,3000,49.1230238,-80.4533412
Lake Trout,Mistango Lake,1800,49.1230238,-80.4533412
Brook Trout,Minnow Lake,500,45.09171,-76.82967
Brook Trout,Minnow Lake,500,45.09171,-76.82967
Brook Trout,Minnow Lake,500,45.09171,-76.82967
Brook Trout,Minnow Lake,500,45.09171,-76.82967
Brook Trout,Minnow Lake,500,45.09171,-76.82967
Brook Trout,Minnow Lake,1000,48.85341,-87.08865
Brook Trout,Minnow Lake,1000,48.85341,-87.08865
Brook Trout,Minnow Lake,1000,48.85341,-87.08865
Brook Trout,Minnow Lake,1115,48.85341,-87.08865
Brook Trout,Minnow Lake,1500,48.85341,-87.08865
Rainbow Trout,Minnow Lake,500,45.20977,-76.77912
Rainbow Trout,Minnow Lake,1000,45.20977,-76.77912
Rainbow Trout,Minnow Lake,500,45.20977,-76.77912
Rainbow Trout,Minnow Lake,500,45.20977,-76.77912
Rainbow Trout,Minnow Lake,500,45.20977,-76.77912
Rainbow Trout,Minnow Lake,600,45.20977,-76.77912
Rainbow Trout,Minnow Lake,800,46.5395,-82.72766
Rainbow Trout,Minnow Lake,600,45.20977,-76.77912
Rainbow Trout,Minnow Lake,600,45.20977,-76.77912
Rainbow Trout,Minnow Lake,600,45.20977,-76.77912
Rainbow Trout,Minnow Lake,800,45.20977,-76.77912
Rainbow Trout,Minnow Lake,800,46.5395,-82.72766
Rainbow Trout,Minnow Lake,800,46.5395,-82.72766
Rainbow Trout,Minnow Lake,800,46.5395,-82.72766
Rainbow Trout,Minnow Lake,800,46.5395,-82.72766
Brook Trout,Minnow Lake,500,46.72562,-80.83509
Brook Trout,Minnow Lake,1500,46.72562,-80.83509
Brook Trout,Minnow Lake,1200,46.72562,-80.83509
Brook Trout,Minnow Lake,2000,46.72562,-80.83509
Brook Trout,Mink Lake,600,46.38061,-82.72488
Brook Trout,Mink Lake,850,46.38061,-82.72488
Brook Trout,Mink Lake,1000,46.38061,-82.72488
Brook Trout,Mink Lake,750,46.38061,-82.72488
Brook Trout,Mink Lake,750,46.38061,-82.72488
Splake,Mining Corporation Lake,150,45.7058338,-79.0299767
Splake,Mining Corporation Lake,150,45.7058338,-79.0299767
Rainbow Trout,Minden Lake,2999,44.95228,-78.69669
Brook Trout,Milon Lake,1200,45.573,-78.24455
Brook Trout,Milon Lake,1200,45.573,-78.24455
Brook Trout,Milon Lake,1200,45.573,-78.24455
Brook Trout,Milon Lake,700,45.573,-78.24455
Brook Trout,Milon Lake,650,45.573,-78.24455
Brook Trout,Milon Lake,700,45.573,-78.24455
Brook Trout,Milligan Lake,2200,48.6305768,-80.1267815
Brook Trout,Milligan Lake,2400,48.6305768,-80.1267815
Brook Trout,Milligan Lake,3100,48.6305768,-80.1267815
Brook Trout,Milligan Lake,2400,48.6305768,-80.1267815
Brook Trout,Milligan Lake,2200,48.6305768,-80.1267815
Brook Trout,Milligan Lake,1000,48.6305768,-80.1267815
Brook Trout,Milligan Lake,1000,48.6305768,-80.1267815
Brook Trout,Milligan Lake,1650,48.6305768,-80.1267815
Brook Trout,Milligan Lake,1000,48.6305768,-80.1267815
Brook Trout,Millichamp Lake,1000,45.3258049,-78.8294184
Brook Trout,Millichamp Lake,500,45.3258049,-78.8294184
Brook Trout,Millichamp Lake,1400,45.3258049,-78.8294184
Brook Trout,Millichamp Lake,1600,45.3258049,-78.8294184
Brook Trout,Millichamp Lake,1000,45.3258049,-78.8294184
Brook Trout,Millichamp Lake,1000,45.3258049,-78.8294184
Lake Trout,Miller Lake,200,47.6605285,-80.7238895
Lake Trout,Miller Lake,250,47.6605285,-80.7238895
Lake Trout,Miller Lake,250,47.6605285,-80.7238895
Lake Trout,Miller Lake,250,47.6605285,-80.7238895
Lake Trout,Miller Lake,198,47.6605285,-80.7238895
Lake Trout,Miller Lake,200,47.6605285,-80.7238895
Lake Trout,Miller Lake,220,47.6605285,-80.7238895
Lake Trout,Miller Lake,200,47.6605285,-80.7238895
Splake,Mill Lake,5500,45.3695414,-79.9972455
Splake,Mill Lake,5000,45.3695414,-79.9972455
Brook Trout,Mill Lake,875,46.0895,-77.80526
Brook Trout,Mill Lake,875,46.0895,-77.80526
Brook Trout,Mill Lake,875,46.0895,-77.80526
Brook Trout,Mill Lake,600,46.0895,-77.80526
Brook Trout,Mill Lake,635,46.0895,-77.80526
Brook Trout,Mill Lake,875,46.0895,-77.80526
Brook Trout,Mill Lake,875,46.0895,-77.80526
Brook Trout,Mill Lake,800,46.0895,-77.80526
Brook Trout,Mill Lake,900,46.0895,-77.80526
Brook Trout,Mill Lake,1500,46.0895,-77.80526
Brook Trout,Mile Lake,7000,47.4238799,-80.8199055
Brook Trout,Mile Lake,4700,47.4238799,-80.8199055
Brook Trout,Mile Lake,5649,47.4238799,-80.8199055
Brook Trout,Mile Lake,3500,47.4238799,-80.8199055
Brook Trout,Mile Lake,2500,47.4238799,-80.8199055
Brook Trout,Mildred Lake,1000,48.0795721,-84.6968434
Brook Trout,Mildred Lake,1000,48.0795721,-84.6968434
Brook Trout,Mildred Lake,2000,48.0795721,-84.6968434
Brook Trout,Mildred Lake,1500,48.0795721,-84.6968434
Brook Trout,Mildred Lake,1000,48.0795721,-84.6968434
Brook Trout,Mildred Lake,2000,48.0795721,-84.6968434
Brook Trout,Mildred Lake,1000,48.0795721,-84.6968434
Brook Trout,Mildred Lake,1200,48.0795721,-84.6968434
Brook Trout,Midway Lake,2500,48.16674,-82.4843
Brook Trout,Midway Lake,2500,48.16674,-82.4843
Brook Trout,Midway Lake,2000,48.16674,-82.4843
Brook Trout,Midway Lake,2500,48.16674,-82.4843
Splake,Middle Shanty Lake,1000,45.6796031,-79.0631855
Splake,Middle Shanty Lake,1500,45.6796031,-79.0631855
Splake,Middle Shanty Lake,1000,45.6796031,-79.0631855
Splake,Middle Shanty Lake,1500,45.6796031,-79.0631855
Splake,Middle Shanty Lake,1500,45.6796031,-79.0631855
Brook Trout,Mickey Lake,2000,48.9945557,-85.876279
Brook Trout,Mickey Lake,2000,48.9945557,-85.876279
Brook Trout,Mickey Lake,1500,48.9945557,-85.876279
Brook Trout,Mickey Lake,1750,48.9945557,-85.876279
Brook Trout,Mickey Lake,2000,48.9945557,-85.876279
Brook Trout,Mickey Lake,2000,48.9945557,-85.876279
Brook Trout,Mickey Lake,2000,48.9945557,-85.876279
Brook Trout,Mickey Lake,2000,48.9945557,-85.876279
Brook Trout,Metivier Lake,400,46.72589,-83.95159
Brook Trout,Metivier Lake,700,46.72589,-83.95159
Brook Trout,Metivier Lake,600,46.72589,-83.95159
Brook Trout,Metivier Lake,700,46.72589,-83.95159
Brook Trout,Metivier Lake,700,46.72589,-83.95159
Lake Trout,Mesomikenda Lake,1000,47.64812,-81.87872
Splake,Menet Lake,750,46.17644,-77.90164
Splake,Menet Lake,1250,46.17644,-77.90164
Splake,Menet Lake,750,46.17644,-77.90164
Splake,Menet Lake,1500,46.17644,-77.90164
Splake,Menet Lake,750,46.17644,-77.90164
Splake,Menet Lake,2000,46.17644,-77.90164
Splake,Menet Lake,2025,46.17644,-77.90164
Splake,Menet Lake,1500,46.17644,-77.90164
Splake,Menet Lake,750,46.17644,-77.90164
Splake,Menet Lake,750,46.17644,-77.90164
Splake,Menet Lake,2000,46.17644,-77.90164
Splake,Menet Lake,750,46.17644,-77.90164
Lake Trout,Memoir Lake,1000,47.5045635,-82.9817811
Lake Trout,Memoir Lake,1000,47.5045635,-82.9817811
Lake Trout,Memoir Lake,1000,47.5045635,-82.9817811
Lake Trout,Memoir Lake,975,47.5045635,-82.9817811
Brook Trout,Meenach Lake,2000,47.10366,-84.2191
Brook Trout,Meenach Lake,1000,47.10366,-84.2191
Brook Trout,Meenach Lake,3000,47.10366,-84.2191
Brook Trout,Meenach Lake,3000,47.10366,-84.2191
Brook Trout,Mearow Lake,888,47.7593735,-80.1053172
Brook Trout,Mearow Lake,1000,47.7593735,-80.1053172
Brook Trout,Mearow Lake,1000,47.7593735,-80.1053172
Brook Trout,Mearow Lake,1000,47.7593735,-80.1053172
Brook Trout,Mearow Lake,900,47.7593735,-80.1053172
Brook Trout,Mearow Lake,800,47.7593735,-80.1053172
Brook Trout,Mearow Lake,800,47.7593735,-80.1053172
Brook Trout,Mearow Lake,700,47.7593735,-80.1053172
Brook Trout,Mearow Lake,500,47.7593735,-80.1053172
Splake,McWhirter Lake,1100,45.21422,-77.68916
Splake,McWhirter Lake,1100,45.21422,-77.68916
Splake,McWhirter Lake,1200,45.21422,-77.68916
Splake,McWhirter Lake,1200,45.21422,-77.68916
Splake,McWhirter Lake,1100,45.21422,-77.68916
Lake Trout,McSourley Lake,1150,46.21922,-77.97109
Lake Trout,McSourley Lake,600,46.21922,-77.97109
Lake Trout,McSourley Lake,600,46.21922,-77.97109
Lake Trout,McSourley Lake,1000,46.21922,-77.97109
Lake Trout,McSourley Lake,600,46.21922,-77.97109
Lake Trout,McSourley Lake,800,46.21922,-77.97109
Lake Trout,McSourley Lake,300,46.21922,-77.97109
Splake,McNish Lake,1000,46.7829169,-80.2938261
Splake,McNish Lake,700,46.7829169,-80.2938261
Lake Trout,McNab Lake,3000,47.1633098,-79.6717566
Lake Trout,McNab Lake,2000,47.1633098,-79.6717566
Lake Trout,McNab Lake,1500,47.1633098,-79.6717566
Lake Trout,McNab Lake,2000,47.1633098,-79.6717566
Lake Trout,McNab Lake,1500,47.1633098,-79.6717566
Lake Trout,McNab Lake,2000,47.1633098,-79.6717566
Splake,McMaster Lake,2000,45.45394,-77.75777
Splake,McMaster Lake,2000,45.45394,-77.75777
Splake,McMaster Lake,750,45.45394,-77.75777
Splake,McMaster Lake,2000,45.45394,-77.75777
Splake,McMaster Lake,3000,45.45394,-77.75777
Splake,McMaster Lake,3000,45.45394,-77.75777
Splake,McMaster Lake,2000,45.45394,-77.75777
Splake,McMaster Lake,1000,45.45394,-77.75777
Splake,McMaster Lake,3380,45.45394,-77.75777
Splake,McMaster Lake,1000,45.45394,-77.75777
Splake,McMaster Lake,2000,45.45394,-77.75777
Splake,McMaster Lake,2000,45.45394,-77.75777
Splake,McMaster Lake,1000,45.45394,-77.75777
Splake,McMaster Lake,2000,45.45394,-77.75777
Splake,McMaster Lake,2000,45.45394,-77.75777
Lake Trout,McMahon Lake,778,46.53421,-83.8027
Lake Trout,McMahon Lake,1100,46.53421,-83.8027
Lake Trout,McMahon Lake,1100,46.53421,-83.8027
Lake Trout,McMahon Lake,1100,46.53421,-83.8027
Lake Trout,McMahon Lake,1100,46.53421,-83.8027
Lake Trout,McLeod Lake,7000,49.54202,-86.53031
Lake Trout,McLeod Lake,232,49.54202,-86.53031
Lake Trout,McLeod Lake,232,49.54202,-86.53031
Lake Trout,McLeod Lake,6998,49.54202,-86.53031
Brown Trout,McLeod Lake,100,49.54202,-86.53031
Lake Trout,McLeod Lake,7000,49.54202,-86.53031
Lake Trout,McLeod Lake,7000,49.54202,-86.53031
Lake Trout,McLeod Lake,80,49.54202,-86.53031
Lake Trout,McLeod Lake,4988,49.54202,-86.53031
Lake Trout,McLeod Lake,198,49.54202,-86.53031
Lake Trout,McLeod Lake,6988,49.54202,-86.53031
Brown Trout,McLeod Lake,3553,49.54202,-86.53031
Lake Trout,McLeod Lake,48,49.54202,-86.53031
Lake Trout,McLeod Lake,7000,49.54202,-86.53031
Lake Trout,McLeod Lake,237,49.54202,-86.53031
Lake Trout,McLeod Lake,96,49.54202,-86.53031
Lake Trout,McLeod Lake,190,49.54202,-86.53031
Lake Trout,McLeod Lake,7000,49.54202,-86.53031
Lake Trout,McLeod Lake,62,49.54202,-86.53031
Lake Trout,McLeod Lake,7000,49.54202,-86.53031
Lake Trout,McLeod Lake,58,49.54202,-86.53031
Lake Trout,McLeod Lake,63,49.54202,-86.53031
Lake Trout,McLeod Lake,55,49.54202,-86.53031
Lake Trout,McLeod Lake,71,49.54202,-86.53031
Lake Trout,McLeod Lake,7000,49.54202,-86.53031
Lake Trout,McLeod Lake,248,49.54202,-86.53031
Brown Trout,McLeod Lake,155,49.54202,-86.53031
Lake Trout,McLeod Lake,7000,49.54202,-86.53031
Rainbow Trout,McLean Lake,500,48.5470477,-80.159224
Rainbow Trout,McLean Lake,147,48.5470477,-80.159224
Rainbow Trout,McLean Lake,200,48.5470477,-80.159224
Rainbow Trout,McLean Lake,475,48.5470477,-80.159224
Rainbow Trout,McLean Lake,500,48.5470477,-80.159224
Rainbow Trout,McLean Lake,500,48.5470477,-80.159224
Rainbow Trout,McLean Lake,500,48.5470477,-80.159224
Rainbow Trout,McLean Lake,500,48.5470477,-80.159224
Rainbow Trout,McLean Lake,500,48.5470477,-80.159224
Brook Trout,McLaurin Lake,600,49.7209454,-91.2024151
Brook Trout,McLaurin Lake,600,49.7209454,-91.2024151
Brook Trout,McLaurin Lake,600,49.7209454,-91.2024151
Brook Trout,McLaurin Lake,600,49.7209454,-91.2024151
Brook Trout,McLaurin Lake,600,49.7209454,-91.2024151
Brook Trout,McLaurin Lake,608,49.7209454,-91.2024151
Brook Trout,McLaurin Lake,1200,49.7209454,-91.2024151
Splake,McLander Lake,1000,46.42978,-81.89929
Splake,McLander Lake,1973,46.42978,-81.89929
Splake,McLander Lake,1500,46.42978,-81.89929
Splake,McLander Lake,1427,46.42978,-81.89929
Brook Trout,McKiggan Lake,500,46.3404925,-82.3156913
Brook Trout,McKiggan Lake,250,46.3404925,-82.3156913
Brook Trout,McKiggan Lake,250,46.3404925,-82.3156913
Brook Trout,McKiggan Lake,250,46.3404925,-82.3156913
Brook Trout,McKiggan Lake,500,46.3404925,-82.3156913
Brook Trout,McGrath Lake,507,46.55637,-83.28247
Lake Trout,McGee Lake,500,44.6463983,-78.1705267
Lake Trout,McGee Lake,500,44.6463983,-78.1705267
Lake Trout,McGee Lake,500,44.6463983,-78.1705267
Lake Trout,McGee Lake,500,44.6463983,-78.1705267
Lake Trout,McGee Lake,500,44.6463983,-78.1705267
Brook Trout,McFie Lake,500,46.83284,-80.88897
Brook Trout,McFie Lake,500,46.83284,-80.88897
Brook Trout,McFie Lake,750,46.83284,-80.88897
Brook Trout,McFie Lake,500,46.83284,-80.88897
Brook Trout,McFie Lake,1000,46.83284,-80.88897
Brook Trout,McFie Lake,1100,46.83284,-80.88897
Brook Trout,McFie Lake,1000,46.83284,-80.88897
Brook Trout,McFee Lake,1800,45.5207172,-78.1134519
Brook Trout,McFee Lake,1800,45.5207172,-78.1134519
Brook Trout,McFee Lake,1800,45.5207172,-78.1134519
Brook Trout,McFee Lake,1800,45.5207172,-78.1134519
Brook Trout,McFee Lake,1148,45.5207172,-78.1134519
Splake,McFadden Lake,1000,46.2608,-82.7983
Splake,McFadden Lake,1000,46.2608,-82.7983
Splake,McFadden Lake,1200,46.2608,-82.7983
Splake,McFadden Lake,1000,46.2608,-82.7983
Splake,McEwen Lake,1000,45.1602193,-78.8743585
Splake,McEwen Lake,1000,45.1602193,-78.8743585
Splake,McEwen Lake,1000,45.1602193,-78.8743585
Splake,McEwen Lake,1000,45.1602193,-78.8743585
Splake,McEwen Lake,1000,45.1602193,-78.8743585
